DATASET,SIZE,DIM,SOURCE,TARGET,SPLIT,MEASURE,METHOD,mean,iqr,cilo,cihi,whishi,whislo,q1,med,q3
youtube,16-20,32,node2vec,TransE,test,Hit@3,target,0.42670989705882356,0.307292,0.3498280330283981,0.46683896697160193,1.0,0.0,0.25,0.4083335,0.557292
youtube,16-20,32,node2vec,TransE,test,Hit@1,source,0.07051582352941177,0.125,-0.023798808206690173,0.023798808206690173,0.25,0.0,0.0,0.0,0.125
youtube,16-20,32,node2vec,TransE,test,Hit@1,source2target,0.20827632352941175,0.23749974999999998,0.1214493120049051,0.2118846879950949,0.5,0.0,0.09583325000000001,0.166667,0.333333
youtube,16-20,32,node2vec,TransE,test,Hit@1,transformed,0.2730904264705883,0.21874974999999997,0.1904951332359086,0.27379086676409137,0.6,0.0,0.125,0.232143,0.34374974999999997
youtube,16-20,32,node2vec,TransE,test,Hit@1,target,0.1974219852941176,0.23392824999999998,0.12212929155298666,0.21120470844701336,0.5,0.0,0.06919675,0.166667,0.303125
youtube,16-20,32,deepWalk,TransE,test,MRR,source,0.17104457352941174,0.07740150000000001,0.15144949237271896,0.18092250762728104,0.316206,0.08844,0.12599549999999998,0.166186,0.203397
youtube,16-20,32,deepWalk,TransE,test,MRR,source2target,0.37438702941176466,0.22618975000000002,0.3101946281714464,0.3963233718285536,0.783333,0.113855,0.255517,0.353259,0.48170675
youtube,16-20,32,deepWalk,TransE,test,MRR,transformed,0.4368119117647059,0.22726200000000002,0.36891648199464944,0.4554535180053506,0.826389,0.13017,0.29860375,0.412185,0.52586575
youtube,16-20,32,deepWalk,TransE,test,MRR,target,0.3766531911764706,0.24093025,0.30375667751248064,0.3954983224875193,0.833333,0.098799,0.26590899999999995,0.3496275,0.50683925
youtube,16-20,32,deepWalk,TransE,test,MR,source,9.450410102941175,2.3523807499999982,9.00212913361312,9.897870866386878,12.375,6.0,8.296428500000001,9.45,10.64880925
youtube,16-20,32,deepWalk,TransE,test,MR,source2target,5.589667985294119,2.75,5.007676219452816,6.054823780547184,9.75,1.0,4.25,5.53125,7.0
youtube,16-20,32,deepWalk,TransE,test,MR,transformed,5.141702235294117,3.3083332499999996,4.4395688919954726,5.699319108004527,10.4,1.0,3.1916667500000004,5.069444,6.5
youtube,16-20,32,deepWalk,TransE,test,MR,target,5.579417573529412,2.545833,5.077797669653899,6.047202330346101,10.0,1.333333,4.166667,5.5625,6.7125
youtube,16-20,32,deepWalk,TransE,test,Hit@10,source,0.5565043676470589,0.23630925000000003,0.4550089718542656,0.5449910281457344,1.0,0.25,0.41250025,0.5,0.6488095
youtube,16-20,32,deepWalk,TransE,test,Hit@10,source2target,0.8567484411764705,0.21626999999999996,0.8338242539931129,0.9161757460068871,1.0,0.6,0.78373,0.875,1.0
youtube,16-20,32,deepWalk,TransE,test,Hit@10,transformed,0.8556425441176472,0.19999999999999996,0.8369219068692957,0.9130780931307043,1.0,0.625,0.8,0.875,1.0
youtube,16-20,32,deepWalk,TransE,test,Hit@10,target,0.8508660735294118,0.22916650000000005,0.8313688833528122,0.9186311166471878,1.0,0.5,0.7708335,0.875,1.0
youtube,16-20,32,deepWalk,TransE,test,Hit@3,source,0.12094529411764707,0.166667,0.09326819226092455,0.15673180773907547,0.375,0.0,0.0,0.125,0.166667
youtube,16-20,32,deepWalk,TransE,test,Hit@3,source2target,0.4033030294117647,0.26388900000000004,0.3497580504091579,0.4502419495908421,0.875,0.0,0.25,0.4,0.513889
youtube,16-20,32,deepWalk,TransE,test,Hit@3,transformed,0.5119134705882353,0.42500025,0.419084004499637,0.580915995500363,1.0,0.0,0.32499975,0.5,0.75
youtube,16-20,32,deepWalk,TransE,test,Hit@3,target,0.42670989705882356,0.307292,0.3498280330283981,0.46683896697160193,1.0,0.0,0.25,0.4083335,0.557292
youtube,16-20,32,deepWalk,TransE,test,Hit@1,source,0.03451266176470588,0.074405,-0.014166002596950259,0.014166002596950259,0.166667,0.0,0.0,0.0,0.074405
youtube,16-20,32,deepWalk,TransE,test,Hit@1,source2target,0.20160614705882351,0.216667,0.13583216897824849,0.21833483102175152,0.5,0.0,0.083333,0.1770835,0.3
youtube,16-20,32,deepWalk,TransE,test,Hit@1,transformed,0.25587545588235294,0.21180525,0.1596742998246395,0.24032570017536053,0.625,0.0,0.12152775,0.2,0.333333
youtube,16-20,32,deepWalk,TransE,test,Hit@1,target,0.1974219852941176,0.23392824999999998,0.12212929155298666,0.21120470844701336,0.5,0.0,0.06919675,0.166667,0.303125
youtube,16-20,32,node2vec,TransD,test,MRR,source,0.2300901911764706,0.13657924999999996,0.1670971129938913,0.21910388700610872,0.472767,0.088527,0.14644175,0.1931005,0.28302099999999997
youtube,16-20,32,node2vec,TransD,test,MRR,source2target,0.36453899999999995,0.218384,0.3121142685487214,0.39527073145127856,0.711111,0.12824,0.244308,0.35369249999999997,0.462692
youtube,16-20,32,node2vec,TransD,test,MRR,transformed,0.4303620735294118,0.20510549999999994,0.3469143683469017,0.4250146316530984,0.777778,0.112372,0.30209600000000003,0.38596450000000004,0.5072015
youtube,16-20,32,node2vec,TransD,test,MRR,target,0.3779293676470588,0.23673,0.3130543650658419,0.4031966349341581,0.783333,0.1208,0.25451524999999997,0.3581255,0.49124524999999997
youtube,16-20,32,node2vec,TransD,test,MR,source,7.932716397058823,3.2624999999999993,7.2330176058053866,8.475315394194613,12.5,2.75,6.393750000000001,7.8541665,9.65625
youtube,16-20,32,node2vec,TransD,test,MR,source2target,5.641563985294117,2.8562499999999993,4.79905423247713,5.886659767522871,10.4,1.166667,4.25,5.342857,7.106249999999999
youtube,16-20,32,node2vec,TransD,test,MR,transformed,5.219788764705882,2.4375005,4.719256644774308,5.647410355225691,9.666667,1.0,3.81249975,5.1833335,6.25000025
youtube,16-20,32,node2vec,TransD,test,MR,target,5.560973970588236,2.8979167500000003,5.1732642805423605,6.276735719457639,10.125,1.166667,3.86458325,5.725,6.7625
youtube,16-20,32,node2vec,TransD,test,Hit@10,source,0.6965612205882352,0.26587225000000003,0.6160474585181506,0.7172865414818494,1.0,0.333333,0.56746075,0.666667,0.833333
youtube,16-20,32,node2vec,TransD,test,Hit@10,source2target,0.8521469705882353,0.25,0.8274023835866197,0.9225976164133803,1.0,0.5,0.75,0.875,1.0
youtube,16-20,32,node2vec,TransD,test,Hit@10,transformed,0.8377445588235295,0.25,0.8274023835866197,0.9225976164133803,1.0,0.5,0.75,0.875,1.0
youtube,16-20,32,node2vec,TransD,test,Hit@10,target,0.8470933235294117,0.22916650000000005,0.8224403833528122,0.9097026166471878,1.0,0.5,0.7708335,0.8660715,1.0
youtube,16-20,32,node2vec,TransD,test,Hit@3,source,0.23173914705882356,0.23749974999999998,0.1547823120049051,0.2452176879950949,0.666667,0.0,0.09583325000000001,0.2,0.333333
youtube,16-20,32,node2vec,TransD,test,Hit@3,source2target,0.4033316617647059,0.25,0.35694788358661966,0.45214311641338034,0.875,0.0,0.25,0.4045455,0.5
youtube,16-20,32,node2vec,TransD,test,Hit@3,transformed,0.5022841176470587,0.32499999999999996,0.4103450986626056,0.5340989013373945,1.0,0.0,0.375,0.47222200000000003,0.7
youtube,16-20,32,node2vec,TransD,test,Hit@3,target,0.4160481323529412,0.32440499999999994,0.35490338098966945,0.47843061901033057,1.0,0.0,0.25,0.416667,0.5744049999999999
youtube,16-20,32,node2vec,TransD,test,Hit@1,source,0.0659815,0.125,-0.023798808206690173,0.023798808206690173,0.3,0.0,0.0,0.0,0.125
youtube,16-20,32,node2vec,TransD,test,Hit@1,source2target,0.1854795294117647,0.27954525,0.11344424968126995,0.21988975031873007,0.6,0.0,0.0,0.166667,0.27954525
youtube,16-20,32,node2vec,TransD,test,Hit@1,transformed,0.2551017205882353,0.208333,0.16747838311900495,0.2468076168809951,0.55,0.0,0.125,0.20714300000000002,0.333333
youtube,16-20,32,node2vec,TransD,test,Hit@1,target,0.20104591176470588,0.23437525000000003,0.1324606870148395,0.2217063129851605,0.5,0.0,0.083333,0.1770835,0.31770825
youtube,16-20,32,node2vec,RESCAL,test,MRR,source,0.2312708970588235,0.1551225,0.18874165499166165,0.24780934500833837,0.49311,0.076196,0.134834,0.2182755,0.2899565
youtube,16-20,32,node2vec,RESCAL,test,MRR,source2target,0.23511576470588233,0.14403574999999996,0.19323896648674582,0.24808503351325417,0.438405,0.071067,0.14550825,0.220662,0.28954399999999997
youtube,16-20,32,node2vec,RESCAL,test,MRR,transformed,0.30124252941176477,0.2244945,0.22364188760834552,0.30912511239165447,0.716667,0.074797,0.1785825,0.2663835,0.403077
youtube,16-20,32,node2vec,RESCAL,test,MRR,target,0.25113029411764703,0.18512074999999997,0.19600677420537088,0.26649722579462914,0.61381,0.09358,0.15316125,0.231252,0.33828199999999997
youtube,16-20,32,node2vec,RESCAL,test,MR,source,8.035344705882354,3.4660712500000006,7.115093080724217,8.434906919275784,13.333334,2.333333,6.296428499999999,7.775,9.76249975
youtube,16-20,32,node2vec,RESCAL,test,MR,source2target,8.308376235294116,3.5303569999999995,7.215353686846831,8.559646313153168,15.375,2.833333,6.63839275,7.8875,10.16874975
youtube,16-20,32,node2vec,RESCAL,test,MR,transformed,7.67060094117647,3.90625,6.972196243540932,8.459621756459068,14.5,1.7,5.5,7.715909,9.40625
youtube,16-20,32,node2vec,RESCAL,test,MR,target,8.345890088235294,2.95833325,7.761761554974204,8.888238445025795,12.166666,4.1,7.07291675,8.325,10.03125
youtube,16-20,32,node2vec,RESCAL,test,Hit@10,source,0.6734991911764707,0.2641362500000001,0.616377976366525,0.716956023633475,1.0,0.2,0.5691967499999999,0.666667,0.833333
youtube,16-20,32,node2vec,RESCAL,test,Hit@10,source2target,0.641878088235294,0.25,0.6190693835866197,0.7142646164133803,1.0,0.125,0.5,0.666667,0.75
youtube,16-20,32,node2vec,RESCAL,test,Hit@10,transformed,0.6574821470588236,0.30000000000000004,0.5735648603039435,0.6877991396960564,1.0,0.166667,0.5,0.630682,0.8
youtube,16-20,32,node2vec,RESCAL,test,Hit@10,target,0.6350558970588235,0.25,0.5774023835866197,0.6725976164133803,1.0,0.25,0.5,0.625,0.75
youtube,16-20,32,deepWalk,RESCAL,test,MRR,source,0.22012492647058826,0.15300499999999995,0.18515730680268297,0.24341869319731704,0.484478,0.071511,0.13787925,0.214288,0.29088424999999996
youtube,16-20,32,deepWalk,RESCAL,test,MRR,source2target,0.2389067941176471,0.1618615,0.17224661364362256,0.23388038635637745,0.472115,0.087644,0.14172825,0.2030635,0.30358975
youtube,16-20,32,deepWalk,RESCAL,test,MRR,transformed,0.28742086764705876,0.19603725000000005,0.23739287668706424,0.31204012331293585,0.531944,0.07067,0.1876155,0.27471650000000003,0.38365275000000004
youtube,16-20,32,node2vec,RESCAL,test,Hit@3,source,0.21450644117647055,0.3392855,0.1354032756655122,0.26459672433448783,0.666667,0.0,0.0,0.2,0.3392855
youtube,16-20,32,node2vec,RESCAL,test,Hit@3,source2target,0.22650717647058824,0.23333299999999998,0.1555756214776669,0.24442437852233312,0.666667,0.0,0.1,0.2,0.333333
youtube,16-20,32,node2vec,RESCAL,test,Hit@3,transformed,0.3287544411764706,0.35178575,0.23302334724722673,0.36697665275277325,1.0,0.0,0.14821425,0.3,0.5
youtube,16-20,32,deepWalk,RESCAL,test,MRR,target,0.25113029411764703,0.18512074999999997,0.19600677420537088,0.26649722579462914,0.61381,0.09358,0.15316125,0.231252,0.33828199999999997
youtube,16-20,32,node2vec,RESCAL,test,Hit@3,target,0.2679282205882353,0.27291675,0.19803925288285432,0.30196074711714566,0.666667,0.0,0.10833324999999999,0.25,0.38125
youtube,16-20,32,node2vec,RESCAL,test,Hit@1,source,0.081676,0.125,0.03870119179330983,0.08629880820669017,0.25,0.0,0.0,0.0625,0.125
youtube,16-20,32,node2vec,RESCAL,test,Hit@1,source2target,0.08175798529411764,0.12946425,-0.024648758842983908,0.024648758842983908,0.25,0.0,0.0,0.0,0.12946425
youtube,16-20,32,node2vec,RESCAL,test,Hit@1,transformed,0.13718567647058824,0.2,0.061921906869295724,0.1380780931307043,0.5,0.0,0.0,0.1,0.2
youtube,16-20,32,node2vec,RESCAL,test,Hit@1,target,0.09353488235294118,0.125,-0.023798808206690173,0.023798808206690173,0.285714,0.0,0.0,0.0,0.125
youtube,16-20,32,deepWalk,RESCAL,test,MR,source,8.21588680882353,3.2354167500000006,7.265825498384297,8.497810501615703,14.375,4.1,6.4,7.881818,9.635416750000001
youtube,16-20,32,deepWalk,RESCAL,test,MR,source2target,7.922450647058825,3.3187499999999996,7.6717131421123765,8.935429857887625,12.6,2.0,6.2125,8.3035715,9.53125
youtube,16-20,32,deepWalk,RESCAL,test,MR,transformed,7.827675926470588,3.5250000000000004,7.291373608571337,8.633626391428663,14.75,1.375,6.0,7.9625,9.525
youtube,16-20,32,deepWalk,RESCAL,test,MR,target,8.345890088235294,2.95833325,7.761761554974204,8.888238445025795,12.166666,4.1,7.07291675,8.325,10.03125
youtube,16-20,32,deepWalk,RESCAL,test,Hit@10,source,0.6649520735294118,0.2547615000000002,0.6257383393844105,0.7227466606155897,1.0,0.25,0.5535717499999999,0.6742425000000001,0.8083332500000001
youtube,16-20,32,deepWalk,RESCAL,test,Hit@10,source2target,0.6815279705882353,0.333333,0.6365365749123147,0.7634634250876852,1.0,0.2,0.5,0.7,0.833333
youtube,16-20,32,deepWalk,RESCAL,test,Hit@10,transformed,0.6743121911764707,0.30000000000000004,0.6095498603039435,0.7237841396960565,1.0,0.125,0.5,0.666667,0.8
youtube,16-20,32,deepWalk,RESCAL,test,Hit@10,target,0.6350558970588235,0.25,0.5774023835866197,0.6725976164133803,1.0,0.25,0.5,0.625,0.75
youtube,16-20,32,deepWalk,RESCAL,test,Hit@3,source,0.20543725,0.333333,0.13653657491231477,0.2634634250876853,0.6,0.0,0.0,0.2,0.333333
youtube,16-20,32,deepWalk,RESCAL,test,Hit@3,source2target,0.22934573529411764,0.214583,0.15289544270867042,0.2346045572913296,0.625,0.0,0.11875,0.19375,0.333333
youtube,16-20,32,deepWalk,RESCAL,test,Hit@3,transformed,0.29919869117647063,0.233333,0.2055756214776669,0.2944243785223331,0.666667,0.0,0.166667,0.25,0.4
youtube,16-20,32,deepWalk,RESCAL,test,Hit@3,target,0.2679282205882353,0.27291675,0.19803925288285432,0.30196074711714566,0.666667,0.0,0.10833324999999999,0.25,0.38125
youtube,16-20,32,deepWalk,RESCAL,test,Hit@1,source,0.06252363235294119,0.12946425,-0.024648758842983908,0.024648758842983908,0.25,0.0,0.0,0.0,0.12946425
youtube,16-20,32,deepWalk,RESCAL,test,Hit@1,source2target,0.08099060294117648,0.142857,-0.027198610751865106,0.027198610751865106,0.333333,0.0,0.0,0.0,0.142857
youtube,16-20,32,deepWalk,RESCAL,test,Hit@1,transformed,0.12644194117647056,0.2,0.061921906869295724,0.1380780931307043,0.375,0.0,0.0,0.1,0.2
youtube,16-20,32,deepWalk,RESCAL,test,Hit@1,target,0.09353488235294118,0.125,-0.023798808206690173,0.023798808206690173,0.285714,0.0,0.0,0.0,0.125
orkut,351-355,32,node2vec,TransE,test,MRR,source,0.023387776119402983,0.0085335,0.02010422326313919,0.02337777673686081,0.03797,0.012062,0.018957500000000002,0.021741,0.027491
orkut,351-355,32,node2vec,TransE,test,MRR,source2target,0.08856164179104477,0.0470255,0.06526722564724344,0.08330677435275657,0.168836,0.025018,0.054706000000000005,0.074287,0.1017315
orkut,351-355,32,node2vec,TransE,test,MRR,transformed,0.026386164179104478,0.011986,0.02361901295271416,0.02821698704728584,0.047378,0.010515,0.0200555,0.025918,0.0320415
orkut,351-355,32,node2vec,TransE,test,MRR,target,0.07809223880597016,0.03221,0.06282192784973496,0.07517807215026505,0.130617,0.024458,0.052359,0.069,0.084569
orkut,351-355,32,node2vec,TransE,test,MR,source,170.6197263283582,15.514549500000015,168.30520688979016,174.25677511020984,187.724136,144.587723,163.880325,171.280991,179.39487450000001
orkut,351-355,32,node2vec,TransE,test,MR,source2target,112.63964129850746,25.93180849999999,110.8883668221094,120.8361211778906,160.743408,80.918808,104.73915099999999,115.862244,130.67095949999998
orkut,351-355,32,node2vec,TransE,test,MR,transformed,167.3625858358209,24.27299499999998,162.377771250139,171.689184749861,214.814423,123.24337,156.275215,167.033478,180.54820999999998
orkut,351-355,32,node2vec,TransE,test,MR,target,120.77520534328359,20.181476500000002,113.4674191606371,121.20927683936289,160.427643,96.78038,110.70084,117.338348,130.8823165
orkut,351-355,32,node2vec,TransE,test,Hit@10,source,0.04318540298507463,0.025452500000000003,0.03538605708150819,0.04514994291849181,0.083815,0.012153,0.027463500000000002,0.040268,0.052916000000000005
orkut,351-355,32,node2vec,TransE,test,Hit@10,source2target,0.1677552985074627,0.084348,0.13413754518067195,0.16649445481932806,0.303828,0.033981,0.1113295,0.150316,0.1956775
orkut,351-355,32,node2vec,TransE,test,Hit@10,transformed,0.048922611940298504,0.024903500000000002,0.04067835859068222,0.05023164140931778,0.082402,0.006024,0.033401,0.045455,0.0583045
orkut,351-355,32,node2vec,TransE,test,Hit@10,target,0.1437731641791045,0.052277000000000004,0.12605495629309513,0.1461090437069049,0.237143,0.033981,0.107973,0.136082,0.16025
orkut,351-355,32,node2vec,TransE,test,Hit@3,source,0.012371432835820895,0.011302999999999999,0.00951401646959187,0.013849983530408129,0.030075,0.0,0.005757,0.011682,0.01706
orkut,351-355,32,node2vec,TransE,test,Hit@3,source2target,0.08351041791044775,0.0561025,0.05550420233436061,0.0770257976656394,0.152648,0.009709,0.0445885,0.066265,0.100691
orkut,351-355,32,node2vec,TransE,test,Hit@3,transformed,0.0173244776119403,0.012571000000000002,0.01411780642654511,0.018940193573454885,0.039474,0.0,0.010232499999999999,0.016529,0.0228035
orkut,351-355,32,node2vec,TransE,test,Hit@3,target,0.07100344776119404,0.03879500000000001,0.0566208851577295,0.07150311484227048,0.12,0.004854,0.044166,0.064062,0.08296100000000001
orkut,351-355,32,node2vec,TransE,test,Hit@1,source,0.004447880597014926,0.006782,0.0019251715205495948,0.004526828479450406,0.016393,0.0,0.0,0.003226,0.006782
orkut,351-355,32,node2vec,TransE,test,Hit@1,source2target,0.042704179104477616,0.0307575,0.02187852610488118,0.03367747389511882,0.083333,0.0,0.015842500000000002,0.027778,0.0466
orkut,351-355,32,node2vec,TransE,test,Hit@1,transformed,0.005814014925373135,0.005809000000000001,0.00426179878544273,0.00649020121455727,0.015,0.0,0.0030940000000000004,0.005376,0.008903000000000001
orkut,351-355,32,node2vec,TransE,test,Hit@1,target,0.03791092537313432,0.0226395,0.02197360743725782,0.03065839256274218,0.071429,0.0,0.015446,0.026316,0.0380855
orkut,351-355,32,deepWalk,TransE,test,MRR,source,0.02046391044776119,0.008926999999999997,0.017183747591263083,0.020608252408736916,0.037778,0.011375,0.0157085,0.018896,0.024635499999999998
orkut,351-355,32,deepWalk,TransE,test,MRR,source2target,0.10206014925373134,0.06983950000000001,0.06741936293267817,0.09421063706732183,0.193183,0.024257,0.0588945,0.080815,0.12873400000000002
orkut,351-355,32,deepWalk,TransE,test,MRR,transformed,0.02611692537313433,0.0093775,0.02307733897581153,0.026674661024188466,0.041007,0.012611,0.0197725,0.024876,0.02915
orkut,351-355,32,deepWalk,TransE,test,MRR,target,0.07809223880597016,0.03221,0.06282192784973496,0.07517807215026505,0.130617,0.024458,0.052359,0.069,0.084569
orkut,351-355,32,deepWalk,TransE,test,MR,source,166.21197629850744,16.106818499999974,161.56833012560622,167.74709987439377,193.375946,140.157898,158.031403,164.657715,174.1382215
orkut,351-355,32,deepWalk,TransE,test,MR,source2target,102.53730892537314,48.64622499999999,99.36166782309758,118.02294617690242,164.394745,21.860241,80.157051,108.692307,128.80327599999998
orkut,351-355,32,deepWalk,TransE,test,MR,transformed,157.28045308955225,26.81085999999999,153.34634644580393,163.63131555419608,195.450867,107.464706,145.142601,158.488831,171.953461
orkut,351-355,32,deepWalk,TransE,test,MR,target,120.77520534328359,20.181476500000002,113.4674191606371,121.20927683936289,160.427643,96.78038,110.70084,117.338348,130.8823165
orkut,351-355,32,deepWalk,TransE,test,Hit@10,source,0.03370700000000001,0.020173499999999997,0.028674601101416577,0.036413398898583416,0.062874,0.006024,0.0221055,0.032544,0.042279
orkut,351-355,32,deepWalk,TransE,test,Hit@10,source2target,0.20167853731343285,0.14269700000000002,0.13550885527394063,0.19024914472605936,0.467066,0.032895,0.1195875,0.162879,0.26228450000000003
orkut,351-355,32,deepWalk,TransE,test,Hit@10,transformed,0.056308820895522395,0.028165999999999997,0.04242359142550868,0.05322840857449132,0.100467,0.009217,0.0358425,0.047826,0.0640085
orkut,351-355,32,deepWalk,TransE,test,Hit@10,target,0.1437731641791045,0.052277000000000004,0.12605495629309513,0.1461090437069049,0.237143,0.033981,0.107973,0.136082,0.16025
orkut,351-355,32,deepWalk,TransE,test,Hit@3,source,0.009825985074626866,0.0096515,0.007365784124238338,0.01106821587576166,0.026946,0.0,0.0047545,0.009217,0.014406
orkut,351-355,32,deepWalk,TransE,test,Hit@3,source2target,0.09981502985074625,0.071033,0.05940944243869056,0.08665855756130944,0.213141,0.025806,0.0512465,0.073034,0.1222795
orkut,351-355,32,deepWalk,TransE,test,Hit@3,transformed,0.018742074626865668,0.014801,0.012821078984909253,0.01849892101509075,0.041985,0.0,0.0088825,0.01566,0.0236835
